src,dst,weight,type
94,1007,0.446,REFERENCES
94,1050,2.285,CITES
94,1452,0.449,REFERENCES
94,1720,1.145,COLLABORATES
94,2451,4.105,COLLABORATES
94,2573,4.494,CITES
94,2934,3.12,COLLABORATES
94,3137,3.772,COLLABORATES
94,3150,1.959,REFERENCES
94,3588,0.348,CITES
94,3859,4.033,CITES
94,5106,3.951,CITES
94,5567,2.544,COLLABORATES
94,5723,1.608,REFERENCES
94,5826,3.878,COLLABORATES
94,5961,4.45,REFERENCES
94,6000,3.385,COLLABORATES
94,7160,0.376,CITES
94,8606,1.82,REFERENCES
94,9107,0.714,COLLABORATES
94,9333,1.214,REFERENCES
94,9839,0.362,REFERENCES
94,10287,3.949,CITES
94,10467,0.568,REFERENCES
94,10542,0.114,CITES
94,10620,4.447,COLLABORATES
94,11085,4.933,CITES
94,11632,0.936,REFERENCES
94,12459,2.392,REFERENCES
94,12860,4.544,REFERENCES
94,12987,0.922,COLLABORATES
94,13855,1.506,COLLABORATES
94,14716,3.896,CITES
94,16229,2.037,REFERENCES
94,16249,3.414,COLLABORATES
94,17242,1.655,CITES
94,17438,0.476,COLLABORATES
95,2415,0.901,COLLABORATES
95,2740,3.822,CITES
95,4845,2.741,CITES
95,4847,4.31,CITES
95,6615,2.278,COLLABORATES
95,10390,3.053,REFERENCES
95,11634,0.575,REFERENCES
95,11887,1.569,REFERENCES
95,12132,3.083,CITES
95,13196,3.009,REFERENCES
95,13528,1.94,COLLABORATES
95,15761,1.646,REFERENCES
95,16375,2.916,REFERENCES
95,16758,1.983,REFERENCES
95,16912,1.387,CITES
96,10736,2.809,CITES
96,16283,4.833,REFERENCES
97,548,4.161,COLLABORATES
97,771,2.289,REFERENCES
97,1385,0.465,COLLABORATES
97,3987,2.307,CITES
97,4057,3.362,COLLABORATES
97,4151,2.687,CITES
97,4248,3.271,CITES
97,4501,1.67,CITES
97,5562,4.489,CITES
97,5865,1.813,REFERENCES
97,6558,4.549,CITES
97,6599,4.695,CITES
97,6899,3.3,COLLABORATES
97,7072,2.319,CITES
97,7132,2.437,REFERENCES
97,7197,0.617,COLLABORATES
97,7301,4.16,COLLABORATES
97,7768,2.13,CITES
97,8032,3.134,COLLABORATES
97,8140,3.668,REFERENCES
97,8863,1.945,CITES
97,9928,4.846,REFERENCES
97,10039,1.731,REFERENCES
97,10535,1.425,COLLABORATES
97,10736,4.975,CITES
97,10761,0.105,CITES
97,11053,2.022,COLLABORATES
97,11426,1.777,COLLABORATES
97,11868,3.502,COLLABORATES
97,12547,1.914,REFERENCES
97,13470,4.245,COLLABORATES
97,13960,1.877,COLLABORATES
97,14020,4.424,REFERENCES
97,14417,0.782,REFERENCES
97,15249,2.435,COLLABORATES
97,16283,0.51,CITES
97,16300,1.754,COLLABORATES
97,16377,2.646,REFERENCES
97,16702,0.203,REFERENCES
97,16855,0.844,CITES
98,2480,0.367,COLLABORATES
98,7705,4.467,COLLABORATES
98,10421,3.828,CITES
98,11595,0.675,REFERENCES
99,15518,2.478,CITES
100,2495,4.333,CITES
100,8827,4.205,COLLABORATES
100,12040,1.179,COLLABORATES
101,11715,1.177,CITES
102,1327,1.678,COLLABORATES
102,1345,0.908,REFERENCES
102,3644,0.1,COLLABORATES
102,5578,3.576,CITES
102,8098,3.211,COLLABORATES
102,8109,0.83,CITES
102,12801,0.406,REFERENCES
102,13481,4.035,COLLABORATES
102,16172,0.646,CITES
103,3572,2.447,CITES
103,7810,2.216,CITES
103,10180,2.047,CITES
103,10310,1.179,COLLABORATES
104,2324,0.383,REFERENCES
104,2487,0.387,CITES
104,4454,0.686,REFERENCES
104,11258,4.215,REFERENCES
104,15101,4.289,COLLABORATES
104,15753,2.271,COLLABORATES
104,16243,3.406,CITES
105,3435,3.013,COLLABORATES
105,3530,2.121,CITES
105,6717,2.882,REFERENCES
106,281,1.997,CITES
106,496,2.793,COLLABORATES
106,1179,3.118,CITES
106,1538,4.329,CITES
106,1701,3.065,REFERENCES
106,2081,1.173,REFERENCES
106,2232,3.381,COLLABORATES
106,2420,2.751,COLLABORATES
106,2959,3.59,COLLABORATES
106,3505,4.263,REFERENCES
106,5098,2.591,REFERENCES
106,5246,0.85,CITES
106,5348,2.331,REFERENCES
106,5537,2.076,REFERENCES
106,6331,3.73,REFERENCES
106,6484,3.464,CITES
106,9142,2.29,COLLABORATES
106,9177,4.611,CITES
106,9317,4.7,CITES
106,9692,0.16,CITES
106,10056,2.892,COLLABORATES
106,11006,0.418,COLLABORATES
106,11011,1.361,COLLABORATES
106,11043,2.993,COLLABORATES
106,12299,0.178,CITES
106,12433,4.275,CITES
106,12530,1.985,CITES
106,13455,3.661,CITES
106,13689,0.422,COLLABORATES
106,16214,1.971,REFERENCES
107,4983,2.657,CITES
107,5239,1.457,REFERENCES
107,12033,0.881,REFERENCES
107,12264,0.994,COLLABORATES
107,13421,3.786,COLLABORATES
107,13678,1.612,REFERENCES
107,14062,3.249,CITES
108,2208,3.239,COLLABORATES
108,4508,0.491,COLLABORATES
109,2426,0.374,COLLABORATES
109,4390,3.384,CITES
109,9241,3.353,CITES
109,13448,3.337,COLLABORATES
110,10722,4.541,COLLABORATES
110,15632,3.23,COLLABORATES
111,4636,4.919,CITES
111,6409,4.002,CITES
111,6710,4.422,REFERENCES
111,6932,0.407,CITES
111,7260,2.612,CITES
111,7416,3.575,COLLABORATES
111,8212,4.055,CITES
111,8685,0.229,COLLABORATES
111,14243,3.011,COLLABORATES
111,14952,2.218,COLLABORATES
111,15874,1.479,COLLABORATES
111,17004,0.394,COLLABORATES
112,2695,3.444,REFERENCES
112,10831,0.418,CITES
112,11832,3.064,CITES
112,12736,3.12,CITES
112,17041,2.523,REFERENCES
113,4948,4.445,REFERENCES
113,5841,3.167,CITES
113,6069,3.149,REFERENCES
113,6811,0.887,REFERENCES
113,9523,3.023,CITES
114,378,3.156,COLLABORATES
114,2618,4.79,CITES
114,2842,3.238,REFERENCES
114,10878,0.456,COLLABORATES
114,15491,1.611,CITES
115,348,2.202,REFERENCES
115,3152,2.191,REFERENCES
115,3258,2.005,CITES
115,6130,2.437,COLLABORATES
115,6198,3.456,REFERENCES
115,6308,1.464,CITES
115,7014,2.105,COLLABORATES
115,8470,0.346,CITES
115,9063,1.777,REFERENCES
115,9560,3.746,COLLABORATES
115,10243,2.816,COLLABORATES
115,14538,4.995,CITES
116,15796,1.349,REFERENCES
117,494,2.45,REFERENCES
117,759,3.452,REFERENCES
117,2496,1.679,COLLABORATES
117,4429,0.966,CITES
117,4781,0.264,CITES
117,5595,1.067,COLLABORATES
117,8262,0.416,REFERENCES
117,10095,4.338,CITES
117,10882,2.292,REFERENCES
117,12714,2.836,COLLABORATES
117,13357,0.973,CITES
117,15796,3.463,REFERENCES
117,16096,1.588,COLLABORATES
118,7942,2.155,REFERENCES
118,11486,4.803,REFERENCES
119,10325,1.425,COLLABORATES
120,1931,4.333,CITES
120,1959,0.988,COLLABORATES
120,10990,0.469,REFERENCES
121,2070,0.286,CITES
121,5069,0.768,COLLABORATES
121,5620,1.239,COLLABORATES
121,5953,4.668,CITES
122,153,4.918,COLLABORATES
122,166,4.605,COLLABORATES
122,604,3.517,COLLABORATES
122,2145,0.369,COLLABORATES
122,2430,2.929,REFERENCES
122,2479,0.911,REFERENCES
122,2662,0.944,REFERENCES
122,2928,3.328,COLLABORATES
122,2929,3.733,COLLABORATES
122,2934,1.073,COLLABORATES
122,3052,1.355,CITES
122,3906,0.548,REFERENCES
122,4711,3.205,CITES
122,5188,0.692,REFERENCES
122,5498,4.303,COLLABORATES
122,5896,2.086,COLLABORATES
122,6267,3.916,REFERENCES
122,6302,4.832,CITES
122,6636,1.133,REFERENCES
122,7520,3.838,COLLABORATES
122,7682,4.915,CITES
122,7792,0.87,CITES
122,7934,2.406,CITES
122,7969,2.571,CITES
122,8177,3.088,CITES
122,8932,0.675,COLLABORATES
122,9295,4.496,COLLABORATES
122,9336,0.833,REFERENCES
122,9521,1.18,COLLABORATES
122,10175,1.25,REFERENCES
122,10524,0.809,REFERENCES
122,11752,1.102,COLLABORATES
122,12132,4.009,COLLABORATES
122,12223,3.979,COLLABORATES
122,12278,1.697,COLLABORATES
122,12682,0.912,CITES
122,12773,2.505,CITES
122,12797,1.932,CITES
122,12906,2.16,COLLABORATES
122,12909,4.298,COLLABORATES
122,12972,3.879,REFERENCES
122,13172,2.664,COLLABORATES
122,13480,3.931,CITES
122,13573,3.104,COLLABORATES
122,13829,0.304,REFERENCES
122,14074,2.751,REFERENCES
122,14683,1.957,COLLABORATES
122,14769,3.7,REFERENCES
122,15236,2.259,CITES
122,15850,2.925,REFERENCES
122,15912,3.771,CITES
122,16267,3.854,CITES
122,16326,3.187,COLLABORATES
122,16411,4.358,COLLABORATES
122,16588,3.647,COLLABORATES
122,16824,0.195,CITES
122,16894,1.899,REFERENCES
123,153,0.752,REFERENCES
123,166,0.766,CITES
124,3993,3.803,REFERENCES
124,7079,3.356,COLLABORATES
125,16786,4.969,COLLABORATES
126,7789,4.261,CITES
126,13159,0.513,CITES
127,1240,4.266,REFERENCES
128,953,4.712,REFERENCES
128,1317,0.22,CITES
128,2349,4.194,CITES
128,3421,4.164,COLLABORATES
128,3450,4.692,COLLABORATES
128,5018,2.436,COLLABORATES
128,6111,3.81,REFERENCES
128,7273,2.77,REFERENCES
128,7299,3.411,CITES
128,9004,3.707,CITES
128,9431,1.258,COLLABORATES
128,9989,4.939,REFERENCES
128,11640,2.732,CITES
128,12613,2.673,REFERENCES
128,13099,4.858,COLLABORATES
128,13120,1.316,CITES
128,14526,2.744,REFERENCES
128,15087,2.799,CITES
128,15325,4.011,REFERENCES
129,10018,0.835,CITES
129,11389,4.924,REFERENCES
129,11840,2.013,COLLABORATES
129,15301,2.319,REFERENCES
130,8685,1.882,CITES
131,4205,3.821,COLLABORATES
132,1358,3.981,COLLABORATES
132,2820,1.422,COLLABORATES
132,3152,1.728,CITES
132,3859,3.169,COLLABORATES
132,3988,0.858,CITES
132,7433,0.851,REFERENCES
132,10274,4.827,REFERENCES
132,10929,1.107,COLLABORATES
132,11988,3.881,COLLABORATES
132,12137,3.415,CITES
132,12490,2.982,REFERENCES
132,15097,3.696,CITES
133,2666,1.128,CITES
133,4373,2.293,REFERENCES
134,3716,3.421,COLLABORATES
134,6927,0.317,REFERENCES
134,10364,2.219,REFERENCES
134,11331,4.007,CITES
135,2577,3.066,COLLABORATES
135,8537,1.765,CITES
135,10659,4.761,REFERENCES
135,13132,4.26,CITES
136,1016,2.642,CITES
136,2512,3.12,CITES
136,2586,1.968,REFERENCES
136,4250,2.63,REFERENCES
136,8607,1.951,COLLABORATES
136,9292,3.501,COLLABORATES
136,11058,2.584,REFERENCES
136,11959,2.527,CITES
136,12351,3.776,CITES
136,13467,2.165,CITES
136,13505,3.206,COLLABORATES
136,15596,1.945,COLLABORATES
136,15684,3.292,REFERENCES
136,16135,3.802,CITES
136,16249,1.648,CITES
137,3726,3.464,COLLABORATES
137,13689,3.106,CITES
138,2677,0.787,COLLABORATES
138,6207,0.924,REFERENCES
138,6589,2.777,REFERENCES
138,6651,3.408,CITES
138,6995,3.419,REFERENCES
138,7342,4.459,REFERENCES
138,7563,4.686,CITES
138,7814,2.674,CITES
138,8326,4.434,CITES
138,8351,2.356,COLLABORATES
138,8428,3.02,CITES
138,9783,4.579,CITES
138,9805,3.55,CITES
138,10377,1.298,COLLABORATES
138,10384,2.606,REFERENCES
138,10819,3.286,REFERENCES
138,11346,3.345,COLLABORATES
138,13516,1.379,COLLABORATES
138,13682,1.126,COLLABORATES
138,13685,0.758,CITES
138,14259,4.218,CITES
138,15068,2.215,REFERENCES
138,15374,3.583,COLLABORATES
138,15450,4.283,CITES
138,15834,4.334,CITES
138,15911,3.901,CITES
138,17076,3.604,CITES
138,17160,3.451,REFERENCES
139,3296,0.369,COLLABORATES
139,3438,1.241,COLLABORATES
139,4068,3.522,CITES
139,5636,3.879,COLLABORATES
139,6659,2.893,COLLABORATES
139,13003,1.714,COLLABORATES
139,14516,2.612,COLLABORATES
140,7270,0.965,REFERENCES
140,10565,0.695,CITES
140,11448,0.422,REFERENCES
140,15209,4.256,COLLABORATES
141,4838,1.468,CITES
142,1014,3.032,REFERENCES
142,1153,4.773,CITES
142,1450,0.614,CITES
142,1733,4.826,COLLABORATES
142,2148,3.134,COLLABORATES
142,3298,1.615,CITES
142,3883,1.164,CITES
142,4309,3.462,CITES
142,4543,0.751,COLLABORATES
142,4676,2.686,COLLABORATES
142,4780,3.954,CITES
142,5141,1.611,REFERENCES
142,5285,1.298,CITES
142,5648,2.52,COLLABORATES
142,5711,2.677,REFERENCES
142,5758,0.55,CITES
142,6869,2.712,REFERENCES
142,7168,4.078,CITES
142,9300,2.131,CITES
142,10158,4.299,CITES
142,12391,1.967,CITES
142,13030,4.341,CITES
142,13509,4.396,CITES
142,14187,2.811,REFERENCES
142,14899,0.604,REFERENCES
142,15745,1.786,CITES
142,16964,4.678,CITES
143,415,4.871,CITES
143,4037,2.352,REFERENCES
143,6891,4.211,COLLABORATES
143,7499,0.416,COLLABORATES
143,8093,4.35,CITES
143,10754,0.865,REFERENCES
143,11102,3.296,CITES
143,11124,1.155,COLLABORATES
143,11376,4.779,CITES
143,13684,0.247,REFERENCES
143,14258,3.298,REFERENCES
143,14266,4.45,CITES
143,15310,4.179,COLLABORATES
143,17045,0.124,COLLABORATES
143,17158,2.002,COLLABORATES
144,7948,0.504,REFERENCES
144,12373,1.257,COLLABORATES
145,1686,0.276,COLLABORATES
145,2092,2.527,COLLABORATES
145,3240,0.868,REFERENCES
145,3624,3.741,COLLABORATES
145,7948,0.338,REFERENCES
145,8118,2.9,REFERENCES
145,8199,0.135,REFERENCES
145,9404,4.228,CITES
145,9652,3.48,COLLABORATES
145,10386,1.221,CITES
145,11910,1.876,CITES
145,12373,4.778,REFERENCES
145,13163,1.019,CITES
145,16765,1.695,CITES
146,8199,0.275,REFERENCES
146,11336,1.433,CITES
146,11349,2.478,CITES
146,14463,4.405,COLLABORATES
147,342,3.361,REFERENCES
147,1245,4.743,CITES
147,1444,1.114,REFERENCES
147,1947,0.715,REFERENCES
147,2610,2.039,CITES
147,2994,0.37,REFERENCES
147,4457,4.191,CITES
147,4908,1.538,CITES
147,5127,2.441,CITES
147,5285,3.225,CITES
147,5644,1.756,REFERENCES
147,5704,3.433,COLLABORATES
147,5784,1.753,CITES
147,5849,2.861,CITES
147,6234,3.997,CITES
147,6678,3.339,REFERENCES
147,6787,4.784,COLLABORATES
147,7309,2.455,CITES
147,8228,1.184,CITES
147,8714,2.981,REFERENCES
147,8748,0.195,CITES
147,9421,0.236,REFERENCES
147,9727,1.562,COLLABORATES
147,11297,0.794,COLLABORATES
147,11337,2.492,CITES
147,11398,0.553,COLLABORATES
147,12839,2.21,CITES
147,13484,3.277,COLLABORATES
147,14200,2.018,CITES
147,14331,4.829,CITES
147,14633,1.203,COLLABORATES
147,16565,3.866,COLLABORATES
147,16605,4.35,COLLABORATES
147,16941,2.603,REFERENCES
147,16947,3.659,COLLABORATES
147,17152,2.004,REFERENCES
147,17188,1.509,CITES
148,1006,0.387,REFERENCES
148,2160,0.617,REFERENCES
148,2348,4.583,CITES
148,2833,0.788,CITES
148,3843,0.111,COLLABORATES
148,5976,4.89,CITES
148,6947,3.04,REFERENCES
148,7416,4.663,CITES
148,10867,2.089,CITES
148,11197,4.231,CITES
148,11969,4.273,COLLABORATES
148,13288,0.258,COLLABORATES
148,13851,0.688,REFERENCES
148,14313,2.934,CITES
148,14634,2.01,COLLABORATES
148,14678,2.418,COLLABORATES
148,17126,4.032,COLLABORATES
148,17180,2.066,COLLABORATES
149,256,3.273,REFERENCES
149,493,0.812,REFERENCES
149,546,4.547,REFERENCES
149,813,4.735,CITES
149,942,3.694,REFERENCES
149,1173,2.213,COLLABORATES
149,1389,2.736,REFERENCES
149,1477,4.365,REFERENCES
149,1491,4.175,REFERENCES
149,1843,2.545,CITES
149,2053,0.15,CITES
149,2457,1.36,REFERENCES
149,2523,4.897,CITES
149,2562,4.46,CITES
149,2862,1.979,REFERENCES
149,3002,1.763,COLLABORATES
149,3035,2.491,COLLABORATES
149,3710,0.533,COLLABORATES
149,4447,3.947,REFERENCES
149,4453,4.823,REFERENCES
149,4471,2.398,REFERENCES
149,4559,4.544,COLLABORATES
149,4595,4.695,COLLABORATES
149,4731,1.168,COLLABORATES
149,5509,1.88,COLLABORATES
149,5720,1.84,REFERENCES
149,6268,4.809,CITES
149,6449,0.811,REFERENCES
149,6869,4.499,COLLABORATES
149,7721,3.623,COLLABORATES
149,7785,1.595,CITES
149,8069,4.872,COLLABORATES
149,8469,4.565,COLLABORATES
149,8680,0.763,COLLABORATES
149,9510,3.471,REFERENCES
149,9628,1.346,COLLABORATES
149,9741,3.183,CITES
149,9829,4.774,REFERENCES
149,9940,0.222,REFERENCES
149,9960,4.708,COLLABORATES
149,10173,1.685,REFERENCES
149,10418,2.655,COLLABORATES
149,10709,3.578,REFERENCES
149,11002,1.556,CITES
149,11290,0.839,CITES
149,11440,2.15,COLLABORATES
149,11755,1.548,COLLABORATES
149,12108,0.39,COLLABORATES
149,12434,0.162,CITES
149,12469,1.879,COLLABORATES
149,12470,1.683,CITES
149,12566,3.338,CITES
149,12625,1.022,REFERENCES
149,12626,0.557,COLLABORATES
149,13142,1.014,CITES
149,13260,2.775,REFERENCES
149,13430,1.797,CITES
149,13576,2.51,COLLABORATES
149,14192,3.427,CITES
149,14517,2.003,COLLABORATES
149,14747,3.109,COLLABORATES
149,15128,3.88,COLLABORATES
149,15165,2.817,REFERENCES
149,15791,0.657,CITES
149,15859,3.106,CITES
149,15943,3.8,REFERENCES
149,15979,3.74,REFERENCES
149,16780,3.19,CITES
149,16970,0.229,REFERENCES
150,320,0.902,REFERENCES
150,798,2.174,REFERENCES
150,942,4.88,COLLABORATES
150,1477,4.766,CITES
150,2386,4.08,COLLABORATES
150,5347,1.496,COLLABORATES
150,6449,3.632,COLLABORATES
150,8680,1.943,COLLABORATES
150,9960,2.82,COLLABORATES
150,11860,1.974,COLLABORATES
150,12470,4.505,REFERENCES
150,14054,1.381,COLLABORATES
150,15195,0.384,REFERENCES
151,2782,0.481,COLLABORATES
151,6676,1.314,REFERENCES
151,7167,2.944,CITES
151,7953,1.845,CITES
152,1794,4.415,REFERENCES
152,8933,4.432,REFERENCES
152,11338,2.216,CITES
152,12820,0.807,COLLABORATES
152,13349,3.18,CITES
153,2929,1.329,REFERENCES
153,3030,3.413,CITES
153,8077,1.679,COLLABORATES
153,8177,0.791,CITES
153,9336,1.01,REFERENCES
153,10331,4.358,REFERENCES
153,10524,3.83,COLLABORATES
153,12247,4.181,CITES
153,12773,2.73,CITES
153,13480,4.319,REFERENCES
154,8294,3.979,REFERENCES
154,13700,0.273,COLLABORATES
154,16532,1.01,CITES
155,14512,4.066,CITES
155,14612,4.266,COLLABORATES
156,4217,1.054,COLLABORATES
156,6915,2.496,CITES
156,7763,3.696,REFERENCES
156,8710,1.202,CITES
156,13964,1.212,REFERENCES
156,15243,1.519,CITES
156,15256,3.714,REFERENCES
156,15831,2.426,COLLABORATES
156,15919,3.003,REFERENCES
156,16332,3.474,CITES
156,17047,2.95,REFERENCES
156,17065,0.703,CITES
156,17158,1.709,COLLABORATES
157,16615,4.418,REFERENCES
158,12048,2.345,REFERENCES
158,12781,1.835,COLLABORATES
159,1265,1.537,COLLABORATES
160,5360,1.807,REFERENCES
160,5622,1.459,COLLABORATES
160,11047,2.996,CITES
160,12051,4.459,CITES
161,6470,2.598,COLLABORATES
162,2279,2.407,REFERENCES
162,2977,3.253,CITES
162,5189,0.671,REFERENCES
162,9742,4.636,COLLABORATES
162,11710,3.751,COLLABORATES
162,12268,2.124,COLLABORATES
162,16519,3.081,REFERENCES
162,17312,4.582,REFERENCES
163,967,0.901,COLLABORATES
163,5264,0.982,COLLABORATES
163,12269,1.21,REFERENCES
164,165,2.432,CITES
164,172,4.82,CITES
164,5537,2.496,CITES
164,6126,1.034,REFERENCES
165,172,3.117,REFERENCES
165,313,3.367,CITES
165,728,1.7,COLLABORATES
165,942,3.847,REFERENCES
165,1403,4.048,CITES
165,1606,4.627,COLLABORATES
165,2139,0.408,CITES
165,2862,1.61,CITES
165,4148,4.475,COLLABORATES
165,4499,2.64,CITES
165,4731,0.837,REFERENCES
165,5140,3.923,COLLABORATES
165,6097,1.985,REFERENCES
165,6119,2.782,REFERENCES
165,6369,3.202,COLLABORATES
165,8287,0.264,COLLABORATES
165,8820,4.071,REFERENCES
165,9339,0.525,CITES
165,9755,2.407,CITES
165,10024,0.885,COLLABORATES
165,10884,1.012,CITES
165,12527,2.196,CITES
165,12913,2.263,REFERENCES
165,12915,3.342,COLLABORATES
165,14517,1.322,CITES
165,16798,0.43,CITES
166,187,2.675,COLLABORATES
166,281,1.045,CITES
166,308,1.023,REFERENCES
166,310,2.46,CITES
166,313,4.043,REFERENCES
166,390,2.852,COLLABORATES
166,496,0.709,CITES
166,538,3.728,COLLABORATES
166,562,2.36,CITES
166,600,0.223,CITES
166,601,1.351,REFERENCES
166,649,2.459,CITES
166,815,3.692,COLLABORATES
166,909,0.693,COLLABORATES
166,946,4.666,COLLABORATES
166,1069,4.367,COLLABORATES
166,1150,4.523,CITES
166,1172,0.415,CITES
166,1179,3.914,REFERENCES
166,1230,2.716,REFERENCES
166,1244,0.963,COLLABORATES
166,1520,1.234,REFERENCES
166,1541,3.658,CITES
166,1619,2.773,REFERENCES
166,1733,2.661,REFERENCES
166,1766,1.416,REFERENCES
166,1823,1.052,CITES
166,1861,1.561,REFERENCES
166,1913,1.893,REFERENCES
166,1951,3.705,CITES
166,2202,2.083,COLLABORATES
166,2277,0.148,REFERENCES
166,2326,4.843,REFERENCES
166,2332,3.982,COLLABORATES
166,2592,4.496,REFERENCES
166,2628,3.451,CITES
166,2634,3.78,REFERENCES
166,2690,0.736,COLLABORATES
166,2838,4.745,REFERENCES
166,2904,1.004,REFERENCES
166,2924,3.931,COLLABORATES
166,2926,0.421,CITES
166,2927,1.385,COLLABORATES
166,3006,0.267,REFERENCES
166,3015,2.342,COLLABORATES
166,3052,4.189,CITES
166,3159,1.383,CITES
166,3303,3.479,REFERENCES
166,3440,0.518,COLLABORATES
166,3554,4.563,CITES
166,3588,2.988,CITES
166,3686,2.648,CITES
166,4045,1.597,CITES
166,4284,3.285,CITES
166,4348,3.904,REFERENCES
166,4387,2.671,REFERENCES
166,4517,1.226,REFERENCES
166,4557,0.649,CITES
166,4781,2.069,COLLABORATES
166,4930,2.121,REFERENCES
166,4947,1.006,COLLABORATES
166,4976,1.068,REFERENCES
166,5076,4.872,REFERENCES
166,5083,4.068,CITES
166,5087,4.401,REFERENCES
166,5137,2.428,CITES
166,5285,4.451,CITES
166,5609,3.215,REFERENCES
166,5648,3.927,CITES
166,5741,2.836,COLLABORATES
166,5746,1.792,CITES
166,5855,3.33,CITES
166,6011,1.889,REFERENCES
166,6353,2.721,CITES
166,6386,4.669,CITES
166,6538,1.08,COLLABORATES
166,6602,0.411,CITES
166,6632,3.293,CITES
166,6714,2.568,CITES
166,7014,4.578,COLLABORATES
166,7192,3.82,COLLABORATES
166,7244,2.078,CITES
166,7420,2.603,COLLABORATES
166,7523,3.029,CITES
166,7624,2.413,COLLABORATES
166,7665,4.575,REFERENCES
166,7752,1.329,REFERENCES
166,7801,0.448,COLLABORATES
166,7819,3.505,CITES
166,7887,2.98,COLLABORATES
166,7943,2.456,CITES
166,7959,0.951,REFERENCES
166,8025,3.379,COLLABORATES
166,8032,3.087,CITES
166,8172,3.049,REFERENCES
166,8177,1.712,REFERENCES
166,8204,2.88,CITES
166,8632,3.908,CITES
166,8916,4.831,CITES
166,8937,3.957,REFERENCES
166,9194,4.779,CITES
166,9431,1.442,REFERENCES
166,9481,1.807,REFERENCES
166,9644,1.652,COLLABORATES
166,9654,2.991,REFERENCES
166,9709,0.828,CITES
166,9782,0.309,CITES
166,9793,3.198,REFERENCES
166,10042,2.13,REFERENCES
166,10043,0.519,COLLABORATES
166,10055,4.019,REFERENCES
166,10124,4.174,CITES
166,10320,1.233,CITES
166,10427,4.106,COLLABORATES
166,10437,2.542,CITES
166,10616,0.416,REFERENCES
166,10937,1.469,COLLABORATES
166,11020,0.283,CITES
166,11043,1.457,CITES
166,11276,4.259,REFERENCES
166,11330,4.448,CITES
166,11378,1.351,COLLABORATES
166,11965,0.615,CITES
166,12043,0.282,REFERENCES
166,12074,1.088,COLLABORATES
166,12132,0.728,REFERENCES
166,12354,2.288,REFERENCES
166,12391,1.716,CITES
166,12575,1.149,COLLABORATES
166,12721,2.768,REFERENCES
166,13147,2.186,CITES
166,13635,2.45,CITES
166,13734,4.035,CITES
166,13831,4.009,COLLABORATES
166,13919,4.847,CITES
166,13987,3.547,CITES
166,13998,3.095,REFERENCES
166,14398,3.464,REFERENCES
166,14536,0.425,CITES
166,14794,2.097,REFERENCES
166,14966,4.313,CITES
166,15036,2.191,COLLABORATES
166,15179,1.53,REFERENCES
166,15240,2.123,REFERENCES
166,15394,1.33,CITES
166,15518,4.794,COLLABORATES
166,15609,2.083,REFERENCES
166,15748,1.294,CITES
166,15806,2.431,COLLABORATES
166,15876,2.141,CITES
166,15924,4.54,REFERENCES
166,16013,1.435,CITES
166,16216,1.779,COLLABORATES
166,16331,2.46,COLLABORATES
166,16332,4.457,COLLABORATES
166,16446,2.858,REFERENCES
166,16491,3.086,COLLABORATES
166,16591,2.575,COLLABORATES
166,16608,0.461,REFERENCES
166,16617,4.651,REFERENCES
166,16706,4.569,CITES
166,17018,2.255,COLLABORATES
166,17107,2.753,REFERENCES
166,17152,4.529,CITES
166,17251,3.817,COLLABORATES
166,17296,0.284,CITES
166,17347,1.416,COLLABORATES
166,17355,0.121,COLLABORATES
167,2934,4.18,COLLABORATES
168,3289,2.533,CITES
168,12929,0.861,COLLABORATES
168,15488,4.079,CITES
168,15944,3.127,REFERENCES
169,7014,2.821,CITES
169,9194,4.574,CITES
169,12662,3.644,CITES
169,15200,2.247,COLLABORATES
170,172,1.121,CITES
171,8345,2.987,CITES
172,2937,1.192,REFERENCES
172,7429,4.965,REFERENCES
172,15220,4.789,COLLABORATES
172,15298,1.148,COLLABORATES
173,2930,0.541,CITES
174,6188,2.242,REFERENCES
175,1251,4.695,REFERENCES
175,8468,3.683,COLLABORATES
176,16859,1.663,CITES
177,12669,0.174,COLLABORATES
178,13483,3.906,CITES
178,14797,3.112,REFERENCES
179,2490,2.366,CITES
179,4170,4.346,REFERENCES
179,8404,3.757,CITES
179,10007,3.161,CITES
179,12040,3.424,CITES
179,12373,0.727,COLLABORATES
179,12950,0.258,REFERENCES
179,15711,2.408,COLLABORATES
179,16252,2.981,CITES
180,256,1.859,CITES
180,296,0.423,COLLABORATES
180,300,1.93,COLLABORATES
180,342,1.888,COLLABORATES
180,390,1.576,COLLABORATES
180,610,1.14,CITES
180,870,2.821,CITES
180,1001,3.459,REFERENCES
180,1007,2.528,REFERENCES
180,1063,3.797,COLLABORATES
180,1173,2.032,COLLABORATES
180,1274,4.955,COLLABORATES
180,1282,1.13,REFERENCES
180,1286,3.165,COLLABORATES
180,1452,0.667,REFERENCES
180,1487,2.083,CITES
180,1669,3.757,COLLABORATES
180,1720,4.157,COLLABORATES
180,2174,4.405,REFERENCES
180,2802,4.321,REFERENCES
180,2934,1.78,CITES
180,3035,2.258,COLLABORATES
180,3049,0.202,REFERENCES
180,3137,0.906,COLLABORATES
180,3150,3.499,COLLABORATES
180,3215,3.044,REFERENCES
