id,name,category,year,score
703,Entity_703,Engineering,2015,71.24
704,Entity_704,Economics,2018,29.75
705,Entity_705,Mathematics,2023,16.59
706,Entity_706,Engineering,2024,70.32
707,Entity_707,Physics,2022,36.79
708,Entity_708,Physics,2011,98.53
709,Entity_709,Physics,2013,79.25
710,Entity_710,ComputerScience,2015,55.85
711,Entity_711,Mathematics,2017,80.56
712,Entity_712,Economics,2012,61.58
713,Entity_713,ComputerScience,2011,31.62
714,Entity_714,Engineering,2021,48.39
715,Entity_715,Biology,2022,41.53
716,Entity_716,Economics,2011,13.41
717,Entity_717,Mathematics,2020,8.34
718,Entity_718,Biology,2020,52.22
719,Entity_719,Physics,2024,83.08
720,Entity_720,Economics,2020,59.19
721,Entity_721,Physics,2016,50.78
722,Entity_722,ComputerScience,2023,13.29
723,Entity_723,Physics,2014,17.3
724,Entity_724,Mathematics,2024,71.22
725,Entity_725,Mathematics,2018,89.6
726,Entity_726,ComputerScience,2014,20.43
727,Entity_727,Economics,2014,13.39
728,Entity_728,Mathematics,2019,53.81
729,Entity_729,Economics,2020,17.69
730,Entity_730,Economics,2012,17.95
731,Entity_731,Economics,2021,90.3
732,Entity_732,Mathematics,2023,92.47
733,Entity_733,ComputerScience,2023,86.51
734,Entity_734,ComputerScience,2010,94.91
735,Entity_735,Economics,2014,65.46
736,Entity_736,Economics,2016,62.19
737,Entity_737,ComputerScience,2017,89.01
738,Entity_738,Economics,2014,64.55
739,Entity_739,Mathematics,2017,25.24
740,Entity_740,Engineering,2016,30.45
741,Entity_741,ComputerScience,2021,6.93
742,Entity_742,Biology,2016,48.94
743,Entity_743,Physics,2015,61.06
744,Entity_744,Mathematics,2023,72.12
745,Entity_745,Engineering,2023,35.19
746,Entity_746,Biology,2012,76.31
747,Entity_747,Economics,2018,11.51
748,Entity_748,Physics,2017,13.13
749,Entity_749,Biology,2013,14.95
750,Entity_750,ComputerScience,2014,94.59
751,Entity_751,Economics,2016,25.58
752,Entity_752,Physics,2023,33.42
753,Entity_753,Economics,2021,31.96
754,Entity_754,Physics,2017,99.6
755,Entity_755,Biology,2017,88.03
756,Entity_756,Biology,2010,9.91
757,Entity_757,Biology,2018,46.27
758,Entity_758,Physics,2013,58.75
759,Entity_759,ComputerScience,2010,28.85
760,Entity_760,Economics,2024,84.44
761,Entity_761,Engineering,2017,29.29
762,Entity_762,ComputerScience,2023,11.64
763,Entity_763,Physics,2024,27.18
764,Entity_764,Mathematics,2022,40.92
765,Entity_765,ComputerScience,2016,6.06
766,Entity_766,Economics,2013,36.89
767,Entity_767,Mathematics,2011,39.25
768,Entity_768,Biology,2022,55.44
769,Entity_769,Economics,2020,61.49
770,Entity_770,Physics,2011,40.0
771,Entity_771,Mathematics,2018,93.96
772,Entity_772,Physics,2013,60.64
773,Entity_773,Biology,2018,4.99
774,Entity_774,ComputerScience,2012,71.65
775,Entity_775,Biology,2018,46.24
776,Entity_776,Economics,2024,52.04
777,Entity_777,Mathematics,2024,61.69
778,Entity_778,Physics,2016,99.07
779,Entity_779,Engineering,2023,30.62
780,Entity_780,Mathematics,2018,83.0
781,Entity_781,Economics,2017,71.17
782,Entity_782,Mathematics,2017,81.76
783,Entity_783,Mathematics,2015,67.71
784,Entity_784,Biology,2019,31.46
785,Entity_785,Engineering,2023,69.12
786,Entity_786,ComputerScience,2019,47.98
787,Entity_787,Engineering,2022,97.23
788,Entity_788,Economics,2019,23.53
789,Entity_789,ComputerScience,2019,48.56
790,Entity_790,Economics,2020,72.4
791,Entity_791,Biology,2012,82.34
792,Entity_792,Physics,2010,57.68
793,Entity_793,Engineering,2011,19.89
794,Entity_794,Biology,2015,42.46
795,Entity_795,Biology,2021,21.19
796,Entity_796,Economics,2022,61.54
797,Entity_797,Biology,2023,84.99
798,Entity_798,Engineering,2010,70.87
799,Entity_799,Economics,2013,56.53
800,Entity_800,Engineering,2017,53.02
801,Entity_801,Mathematics,2012,46.51
802,Entity_802,Economics,2015,55.08
803,Entity_803,Engineering,2022,86.9
804,Entity_804,Engineering,2020,80.56
805,Entity_805,Mathematics,2019,48.93
806,Entity_806,Physics,2014,56.25
807,Entity_807,Physics,2014,77.35
808,Entity_808,Engineering,2013,69.33
809,Entity_809,Biology,2015,48.5
810,Entity_810,Economics,2024,93.51
811,Entity_811,Engineering,2014,29.49
812,Entity_812,Economics,2020,54.78
813,Entity_813,Biology,2023,35.17
814,Entity_814,Physics,2014,5.16
815,Entity_815,Engineering,2011,35.29
816,Entity_816,Biology,2020,26.39
817,Entity_817,Biology,2013,21.0
818,Entity_818,Economics,2014,93.37
819,Entity_819,Engineering,2014,14.59
820,Entity_820,Economics,2021,59.1
821,Entity_821,Physics,2010,67.31
822,Entity_822,Economics,2013,64.16
823,Entity_823,ComputerScience,2011,41.92
824,Entity_824,Engineering,2017,10.95
825,Entity_825,Physics,2010,96.49
826,Entity_826,Physics,2016,65.64
827,Entity_827,Biology,2017,65.4
828,Entity_828,Mathematics,2015,29.26
829,Entity_829,ComputerScience,2024,77.1
830,Entity_830,Engineering,2019,23.99
831,Entity_831,Engineering,2021,85.18
832,Entity_832,ComputerScience,2024,92.23
833,Entity_833,Biology,2024,83.92
834,Entity_834,ComputerScience,2023,40.3
835,Entity_835,Biology,2012,93.72
836,Entity_836,Mathematics,2024,4.71
837,Entity_837,Mathematics,2019,60.68
838,Entity_838,Mathematics,2014,45.98
839,Entity_839,Engineering,2018,52.91
840,Entity_840,Physics,2023,50.92
841,Entity_841,Mathematics,2013,81.07
842,Entity_842,Mathematics,2012,73.38
843,Entity_843,Engineering,2014,72.14
844,Entity_844,ComputerScience,2021,34.37
845,Entity_845,Mathematics,2019,67.77
846,Entity_846,Physics,2012,61.48
847,Entity_847,Engineering,2024,41.14
848,Entity_848,Biology,2018,33.46
849,Entity_849,Biology,2020,10.44
850,Entity_850,Physics,2017,33.04
851,Entity_851,Physics,2010,26.82
852,Entity_852,Physics,2017,75.62
853,Entity_853,Mathematics,2014,58.66
854,Entity_854,Economics,2010,26.89
855,Entity_855,Mathematics,2021,24.39
856,Entity_856,Engineering,2011,47.07
857,Entity_857,Physics,2016,68.92
858,Entity_858,Engineering,2022,31.79
859,Entity_859,ComputerScience,2020,91.7
860,Entity_860,Mathematics,2015,61.85
861,Entity_861,Physics,2012,48.34
862,Entity_862,Biology,2021,98.89
863,Entity_863,Mathematics,2016,70.49
864,Entity_864,Biology,2022,54.21
865,Entity_865,Engineering,2023,22.62
866,Entity_866,Physics,2020,75.72
867,Entity_867,ComputerScience,2018,45.23
868,Entity_868,Engineering,2015,8.73
869,Entity_869,Economics,2011,7.11
870,Entity_870,Economics,2024,51.04
871,Entity_871,Economics,2018,15.84
872,Entity_872,Mathematics,2023,52.51
873,Entity_873,ComputerScience,2020,21.33
874,Entity_874,Economics,2017,10.0
875,Entity_875,Economics,2017,81.06
876,Entity_876,Biology,2012,51.81
877,Entity_877,Biology,2019,6.72
878,Entity_878,Biology,2020,80.88
879,Entity_879,Engineering,2010,40.2
880,Entity_880,ComputerScience,2021,22.57
881,Entity_881,ComputerScience,2010,42.95
882,Entity_882,Engineering,2011,54.58
883,Entity_883,ComputerScience,2024,89.53
884,Entity_884,Biology,2010,29.42
885,Entity_885,Physics,2022,14.41
886,Entity_886,Engineering,2021,64.94
887,Entity_887,Biology,2015,99.29
888,Entity_888,Biology,2017,87.09
889,Entity_889,Biology,2016,8.94
890,Entity_890,Engineering,2023,54.39
891,Entity_891,Engineering,2023,35.43
892,Entity_892,Physics,2018,39.91
893,Entity_893,Physics,2021,97.89
894,Entity_894,ComputerScience,2022,3.25
895,Entity_895,Mathematics,2017,67.68
896,Entity_896,Economics,2016,53.66
897,Entity_897,Physics,2013,46.6
898,Entity_898,Physics,2014,19.66
899,Entity_899,Engineering,2022,12.17
900,Entity_900,Engineering,2016,61.88
901,Entity_901,ComputerScience,2013,21.4
902,Entity_902,ComputerScience,2019,4.32
903,Entity_903,Economics,2020,70.63
904,Entity_904,ComputerScience,2013,74.31
905,Entity_905,Biology,2017,24.2
906,Entity_906,Physics,2022,86.51
907,Entity_907,ComputerScience,2012,50.89
908,Entity_908,Mathematics,2013,81.76
909,Entity_909,Engineering,2019,32.57
910,Entity_910,Economics,2022,67.58
911,Entity_911,Mathematics,2013,30.87
912,Entity_912,Physics,2020,52.6
913,Entity_913,Biology,2014,28.24
914,Entity_914,Economics,2019,88.09
915,Entity_915,Physics,2020,68.2
916,Entity_916,Economics,2017,5.64
917,Entity_917,Mathematics,2020,67.46
918,Entity_918,Economics,2015,69.93
919,Entity_919,Biology,2012,30.69
920,Entity_920,Physics,2022,54.25
921,Entity_921,Physics,2023,23.31
922,Entity_922,Engineering,2012,80.77
923,Entity_923,ComputerScience,2018,41.86
924,Entity_924,Biology,2018,53.47
925,Entity_925,Biology,2013,26.24
926,Entity_926,Mathematics,2020,8.83
927,Entity_927,Biology,2023,37.74
928,Entity_928,Economics,2021,83.11
929,Entity_929,ComputerScience,2014,38.34
930,Entity_930,Economics,2019,4.92
931,Entity_931,ComputerScience,2013,80.66
932,Entity_932,Economics,2021,67.47
933,Entity_933,Physics,2017,21.68
934,Entity_934,Mathematics,2014,95.74
935,Entity_935,ComputerScience,2013,93.78
936,Entity_936,Engineering,2011,74.94
937,Entity_937,Biology,2024,25.02
938,Entity_938,Economics,2021,21.25
939,Entity_939,Physics,2018,32.84
940,Entity_940,Mathematics,2016,47.16
941,Entity_941,Engineering,2015,31.53
942,Entity_942,Mathematics,2018,88.4
943,Entity_943,Biology,2011,80.48
944,Entity_944,Engineering,2017,76.4
945,Entity_945,Mathematics,2024,21.11
946,Entity_946,Mathematics,2016,5.53
947,Entity_947,Physics,2021,15.45
948,Entity_948,Mathematics,2018,93.54
949,Entity_949,Economics,2021,42.34
950,Entity_950,Physics,2013,33.66
951,Entity_951,Biology,2019,83.5
952,Entity_952,Biology,2018,65.81
953,Entity_953,Engineering,2015,26.48
954,Entity_954,Biology,2021,64.53
955,Entity_955,Biology,2017,17.66
956,Entity_956,Mathematics,2012,14.86
957,Entity_957,Economics,2017,19.22
958,Entity_958,Economics,2020,95.77
959,Entity_959,Economics,2010,84.07
960,Entity_960,ComputerScience,2023,67.15
961,Entity_961,ComputerScience,2016,14.61
962,Entity_962,Engineering,2013,7.73
963,Entity_963,Physics,2010,22.65
964,Entity_964,Biology,2015,6.98
965,Entity_965,Engineering,2020,93.46
966,Entity_966,Biology,2020,49.3
967,Entity_967,ComputerScience,2018,55.61
968,Entity_968,ComputerScience,2010,53.41
969,Entity_969,Mathematics,2018,97.77
970,Entity_970,ComputerScience,2018,81.5
971,Entity_971,Engineering,2016,80.81
972,Entity_972,Physics,2011,91.89
973,Entity_973,Economics,2012,24.86
974,Entity_974,Economics,2018,25.99
975,Entity_975,Mathematics,2014,79.7
976,Entity_976,ComputerScience,2015,95.97
977,Entity_977,Biology,2019,25.08
978,Entity_978,Engineering,2013,30.7
979,Entity_979,ComputerScience,2020,99.18
980,Entity_980,Engineering,2022,4.14
981,Entity_981,Biology,2016,38.34
982,Entity_982,Biology,2010,64.04
983,Entity_983,Engineering,2012,9.19
984,Entity_984,Biology,2020,78.65
985,Entity_985,Economics,2023,97.41
986,Entity_986,Economics,2024,5.21
987,Entity_987,Physics,2024,86.94
988,Entity_988,Economics,2017,27.84
989,Entity_989,ComputerScience,2020,92.63
990,Entity_990,Economics,2019,66.15
991,Entity_991,Physics,2024,85.19
992,Entity_992,ComputerScience,2013,59.12
993,Entity_993,Engineering,2023,40.43
994,Entity_994,ComputerScience,2014,17.08
995,Entity_995,Physics,2019,83.63
996,Entity_996,Biology,2020,89.76
997,Entity_997,Mathematics,2016,75.81
998,Entity_998,Physics,2022,98.86
999,Entity_999,Engineering,2011,50.58
1000,Entity_1000,Mathematics,2010,10.67
1001,Entity_1001,Physics,2023,8.53
1002,Entity_1002,Economics,2022,61.77
1003,Entity_1003,Economics,2016,96.92
1004,Entity_1004,Mathematics,2010,63.78
1005,Entity_1005,Biology,2017,23.59
1006,Entity_1006,Economics,2016,43.75
1007,Entity_1007,Engineering,2019,66.41
1008,Entity_1008,ComputerScience,2022,62.24
1009,Entity_1009,Physics,2021,8.28
1010,Entity_1010,Mathematics,2012,38.62
1011,Entity_1011,Engineering,2012,74.23
1012,Entity_1012,Mathematics,2015,11.55
1013,Entity_1013,ComputerScience,2014,45.03
1014,Entity_1014,Mathematics,2011,14.12
1015,Entity_1015,Physics,2016,45.44
1016,Entity_1016,Economics,2018,41.4
1017,Entity_1017,ComputerScience,2011,36.04
1018,Entity_1018,ComputerScience,2019,60.21
1019,Entity_1019,Mathematics,2023,39.14
1020,Entity_1020,Mathematics,2016,39.39
1021,Entity_1021,ComputerScience,2021,90.21
1022,Entity_1022,Physics,2019,52.59
1023,Entity_1023,Engineering,2016,17.78
1024,Entity_1024,Mathematics,2014,27.57
1025,Entity_1025,Physics,2011,17.55
1026,Entity_1026,Mathematics,2016,30.68
1027,Entity_1027,ComputerScience,2015,25.92
1028,Entity_1028,Physics,2021,62.88
1029,Entity_1029,Economics,2019,20.36
1030,Entity_1030,ComputerScience,2012,31.16
1031,Entity_1031,Biology,2015,84.32
1032,Entity_1032,Biology,2022,86.36
1033,Entity_1033,Biology,2015,43.63
1034,Entity_1034,Engineering,2019,14.48
1035,Entity_1035,Mathematics,2019,94.78
1036,Entity_1036,Physics,2017,32.1
1037,Entity_1037,Biology,2015,29.85
1038,Entity_1038,Engineering,2020,49.61
1039,Entity_1039,Economics,2022,25.0
1040,Entity_1040,Biology,2014,81.83
1041,Entity_1041,Biology,2015,12.27
1042,Entity_1042,Economics,2013,59.63
1043,Entity_1043,Economics,2012,68.49
1044,Entity_1044,Economics,2010,95.35
1045,Entity_1045,Biology,2021,21.76
1046,Entity_1046,Mathematics,2023,69.59
1047,Entity_1047,Biology,2020,50.43
1048,Entity_1048,Engineering,2014,24.96
1049,Entity_1049,Engineering,2012,71.81
1050,Entity_1050,Biology,2011,45.46
1051,Entity_1051,Economics,2017,58.64
1052,Entity_1052,Economics,2018,92.43
1053,Entity_1053,Engineering,2016,54.82
1054,Entity_1054,Mathematics,2021,89.65
1055,Entity_1055,Economics,2019,64.18
1056,Entity_1056,ComputerScience,2011,77.13
1057,Entity_1057,Engineering,2020,36.15
1058,Entity_1058,Engineering,2019,5.39
1059,Entity_1059,Engineering,2020,65.03
1060,Entity_1060,Mathematics,2022,43.62
1061,Entity_1061,ComputerScience,2011,26.62
1062,Entity_1062,Economics,2021,52.36
1063,Entity_1063,Economics,2021,57.95
1064,Entity_1064,Biology,2015,39.72
1065,Entity_1065,Engineering,2019,69.35
1066,Entity_1066,Physics,2015,99.77
1067,Entity_1067,Biology,2011,30.25
1068,Entity_1068,ComputerScience,2011,83.3
1069,Entity_1069,Engineering,2012,35.48
1070,Entity_1070,Mathematics,2017,78.64
1071,Entity_1071,Economics,2017,35.48
1072,Entity_1072,ComputerScience,2017,72.48
1073,Entity_1073,Biology,2015,7.65
1074,Entity_1074,ComputerScience,2022,71.37
1075,Entity_1075,ComputerScience,2023,34.96
1076,Entity_1076,ComputerScience,2020,80.2
1077,Entity_1077,Engineering,2013,52.08
1078,Entity_1078,Economics,2012,33.77
1079,Entity_1079,Biology,2017,23.95
1080,Entity_1080,Biology,2020,19.26
1081,Entity_1081,Engineering,2020,43.78
1082,Entity_1082,ComputerScience,2021,61.8
1083,Entity_1083,Physics,2017,59.63
1084,Entity_1084,Biology,2010,70.77
1085,Entity_1085,Physics,2014,75.48
1086,Entity_1086,ComputerScience,2019,11.07
1087,Entity_1087,Economics,2012,37.21
1088,Entity_1088,Physics,2017,12.28
1089,Entity_1089,Engineering,2023,49.46
1090,Entity_1090,Engineering,2015,60.1
1091,Entity_1091,Economics,2016,59.11
1092,Entity_1092,Mathematics,2015,84.71
1093,Entity_1093,Economics,2012,81.56
1094,Entity_1094,Engineering,2022,30.45
1095,Entity_1095,Economics,2019,9.39
1096,Entity_1096,Physics,2015,12.67
1097,Entity_1097,Mathematics,2011,19.12
1098,Entity_1098,Engineering,2012,51.57
1099,Entity_1099,Biology,2019,14.65
1100,Entity_1100,Biology,2016,19.39
1101,Entity_1101,Engineering,2018,69.65
1102,Entity_1102,Engineering,2024,99.99
1103,Entity_1103,Economics,2012,49.47
1104,Entity_1104,Physics,2012,32.14
1105,Entity_1105,Biology,2019,6.31
1106,Entity_1106,Mathematics,2010,48.98
1107,Entity_1107,Physics,2023,39.01
1108,Entity_1108,Economics,2018,65.65
1109,Entity_1109,Biology,2020,49.68
1110,Entity_1110,Engineering,2023,44.94
1111,Entity_1111,Physics,2011,56.97
1112,Entity_1112,Physics,2014,4.24
1113,Entity_1113,Physics,2018,29.58
1114,Entity_1114,Biology,2019,74.51
1115,Entity_1115,Biology,2018,51.57
1116,Entity_1116,Economics,2011,27.52
1117,Entity_1117,Economics,2023,99.1
1118,Entity_1118,Economics,2023,75.92
1119,Entity_1119,Engineering,2017,55.09
1120,Entity_1120,Biology,2011,73.86
1121,Entity_1121,Engineering,2022,25.51
1122,Entity_1122,ComputerScience,2017,27.02
1123,Entity_1123,ComputerScience,2017,86.66
1124,Entity_1124,ComputerScience,2022,81.38
1125,Entity_1125,Physics,2022,74.02
1126,Entity_1126,Engineering,2015,86.24
1127,Entity_1127,Economics,2020,43.39
1128,Entity_1128,Economics,2012,78.7
1129,Entity_1129,Physics,2022,6.88
1130,Entity_1130,Mathematics,2018,28.83
1131,Entity_1131,Economics,2012,33.04
1132,Entity_1132,Engineering,2014,29.64
1133,Entity_1133,Mathematics,2023,51.93
1134,Entity_1134,Engineering,2023,10.43
1135,Entity_1135,Biology,2024,6.87
1136,Entity_1136,Mathematics,2023,65.93
1137,Entity_1137,Engineering,2023,14.14
1138,Entity_1138,Physics,2021,32.89
1139,Entity_1139,Physics,2022,84.51
1140,Entity_1140,Biology,2017,15.07
1141,Entity_1141,Engineering,2014,63.15
1142,Entity_1142,Biology,2017,8.48
1143,Entity_1143,ComputerScience,2016,52.05
1144,Entity_1144,Mathematics,2021,93.7
1145,Entity_1145,Mathematics,2017,95.08
1146,Entity_1146,Mathematics,2019,1.24
1147,Entity_1147,Engineering,2011,73.36
1148,Entity_1148,Biology,2020,66.75
1149,Entity_1149,Mathematics,2023,7.27
1150,Entity_1150,Economics,2016,22.57
1151,Entity_1151,Biology,2023,21.97
1152,Entity_1152,Mathematics,2015,83.01
1153,Entity_1153,Mathematics,2018,58.22
1154,Entity_1154,Economics,2023,49.05
1155,Entity_1155,Mathematics,2024,68.57
1156,Entity_1156,ComputerScience,2010,10.86
1157,Entity_1157,Biology,2010,13.3
1158,Entity_1158,Physics,2017,46.2
1159,Entity_1159,Biology,2013,99.57
1160,Entity_1160,Physics,2024,65.35
1161,Entity_1161,Physics,2023,93.34
1162,Entity_1162,Mathematics,2011,65.8
1163,Entity_1163,Mathematics,2011,37.81
1164,Entity_1164,Engineering,2012,6.13
1165,Entity_1165,Engineering,2014,72.87
1166,Entity_1166,Physics,2016,65.89
1167,Entity_1167,Engineering,2011,1.11
1168,Entity_1168,Biology,2011,14.14
1169,Entity_1169,Physics,2018,68.32
1170,Entity_1170,ComputerScience,2010,69.86
1171,Entity_1171,ComputerScience,2023,42.81
1172,Entity_1172,Physics,2017,8.01
1173,Entity_1173,Biology,2011,73.35
1174,Entity_1174,ComputerScience,2011,32.02
1175,Entity_1175,Mathematics,2012,38.89
1176,Entity_1176,Physics,2020,99.3
1177,Entity_1177,Physics,2011,53.52
1178,Entity_1178,ComputerScience,2019,65.35
1179,Entity_1179,Biology,2015,72.52
1180,Entity_1180,Engineering,2021,15.99
1181,Entity_1181,Biology,2019,68.97
1182,Entity_1182,Physics,2011,89.76
1183,Entity_1183,Physics,2022,13.19
1184,Entity_1184,Engineering,2016,35.8
1185,Entity_1185,Biology,2015,79.32
1186,Entity_1186,Physics,2014,64.82
1187,Entity_1187,Physics,2018,60.5
1188,Entity_1188,Engineering,2019,29.21
1189,Entity_1189,Engineering,2010,84.94
1190,Entity_1190,Engineering,2024,30.86
1191,Entity_1191,Economics,2019,51.44
1192,Entity_1192,Engineering,2016,30.26
1193,Entity_1193,ComputerScience,2022,89.89
1194,Entity_1194,Physics,2017,39.2
1195,Entity_1195,Physics,2017,64.17
1196,Entity_1196,ComputerScience,2018,88.98
1197,Entity_1197,ComputerScience,2015,93.46
1198,Entity_1198,Physics,2016,86.22
1199,Entity_1199,Economics,2016,37.18
1200,Entity_1200,Engineering,2012,76.51
1201,Entity_1201,ComputerScience,2010,59.15
1202,Entity_1202,ComputerScience,2014,22.36
1203,Entity_1203,ComputerScience,2022,40.4
1204,Entity_1204,Mathematics,2020,71.55
1205,Entity_1205,Biology,2016,70.48
1206,Entity_1206,ComputerScience,2020,54.12
1207,Entity_1207,Economics,2012,28.47
1208,Entity_1208,Mathematics,2011,51.62
1209,Entity_1209,Physics,2022,16.38
1210,Entity_1210,Mathematics,2016,59.06
1211,Entity_1211,Engineering,2020,64.67
1212,Entity_1212,Mathematics,2021,44.31
1213,Entity_1213,Physics,2010,25.2
1214,Entity_1214,Biology,2011,45.88
1215,Entity_1215,Economics,2010,31.62
1216,Entity_1216,Engineering,2020,74.33
1217,Entity_1217,ComputerScience,2010,71.08
1218,Entity_1218,Engineering,2010,17.22
1219,Entity_1219,Mathematics,2018,52.21
1220,Entity_1220,Engineering,2014,17.53
1221,Entity_1221,Physics,2021,78.33
